risk_factor,intervention,level,sex,age,value
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,27,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,28,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,29,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,30,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,31,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,32,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,33,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,34,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,35,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,36,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,37,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,38,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,39,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,40,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,41,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,42,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,43,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,44,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,45,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,46,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,47,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,48,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,49,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,50,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,51,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,52,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,53,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,54,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,55,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,56,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,57,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,58,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,59,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,60,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,61,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,62,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,63,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,64,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,65,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,66,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,67,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,68,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,69,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,70,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,71,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,72,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,73,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,74,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,75,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,76,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,77,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,78,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,79,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,80,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,81,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,82,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,83,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,84,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,85,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,86,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,87,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,88,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,89,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,90,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,91,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,92,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,93,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,94,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,95,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,96,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,97,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,98,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,99,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,2,female,100,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,0,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,1,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,2,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,3,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,4,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,5,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,6,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,7,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,8,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,9,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,10,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,11,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,12,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,13,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,14,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,15,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,16,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,17,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,18,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,19,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,20,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,21,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,22,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,23,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,24,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,25,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,26,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,27,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,28,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,29,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,30,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,31,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,32,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,33,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,34,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,35,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,36,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,37,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,38,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,39,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,40,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,41,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,42,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,43,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,44,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,45,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,46,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,47,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,48,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,49,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,50,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,51,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,52,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,53,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,54,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,55,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,56,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,57,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,58,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,59,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,60,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,61,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,62,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,63,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,64,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,65,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,66,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,67,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,68,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,69,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,70,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,71,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,72,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,73,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,74,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,75,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,76,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,77,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,78,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,79,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,80,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,81,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,82,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,83,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,84,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,85,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,86,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,87,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,88,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,89,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,90,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,91,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,92,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,93,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,94,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,95,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,96,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,97,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,98,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,99,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,male,100,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,0,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,1,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,2,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,3,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,4,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,5,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,6,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,7,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,8,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,9,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,10,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,11,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,12,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,13,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,14,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,15,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,16,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,17,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,18,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,19,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,20,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,21,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,22,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,23,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,24,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,25,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,26,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,27,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,28,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,29,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,30,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,31,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,32,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,33,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,34,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,35,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,36,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,37,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,38,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,39,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,40,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,41,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,42,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,43,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,44,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,45,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,46,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,47,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,48,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,49,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,50,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,51,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,52,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,53,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,54,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,55,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,56,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,57,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,58,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,59,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,60,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,61,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,62,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,63,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,64,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,65,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,66,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,67,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,68,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,69,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,70,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,71,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,72,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,73,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,74,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,75,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,76,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,77,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,78,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,79,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,80,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,81,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,82,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,83,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,84,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,85,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,86,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,87,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,88,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,89,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,90,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,91,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,92,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,93,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,94,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,95,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,96,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,97,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,98,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,99,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,3,female,100,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,0,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,1,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,2,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,3,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,4,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,5,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,6,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,7,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,8,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,9,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,10,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,11,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,12,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,13,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,14,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,15,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,16,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,17,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,18,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,19,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,20,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,21,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,22,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,23,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,24,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,25,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,26,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,27,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,28,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,29,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,30,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,31,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,32,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,33,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,34,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,35,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,36,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,37,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,38,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,39,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,40,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,41,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,42,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,43,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,44,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,45,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,46,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,47,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,48,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,49,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,50,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,51,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,52,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,53,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,54,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,55,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,56,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,57,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,58,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,59,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,60,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,61,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,62,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,63,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,64,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,65,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,66,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,67,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,68,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,69,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,70,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,71,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,72,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,73,0.05
NC_RFInactivity,NC_RFPhysicalActivityAwreness,4,male,74,0.05
